#       # k              E            BS weight       TS weight
      0.6471437     -1.6558129       0.0276647       0.0287718
      0.6902867     -1.5943496       0.0271501       0.0284126
      0.7334296     -1.5316154       0.0265468       0.0279978
      0.7765725     -1.4682491       0.0258404       0.0275199
      0.8197154     -1.4049826       0.0250161       0.0269721
      0.8628583     -1.3426551       0.0240596       0.0263484
      0.9060012     -1.2822264       0.0229602       0.0256457
      0.9491442     -1.2247876       0.0217151       0.0248661
      0.9922871     -1.1715621       0.0203366       0.0240205
      1.0354300     -1.1238910       0.0188603       0.0231319
      1.0785729     -1.0831916       0.0173535       0.0222393
      1.1217158     -1.0508796       0.0159188       0.0213975
      1.1648587     -1.0282519       0.0146866       0.0206731
      1.2080017     -1.0163415       0.0137912       0.0201331
      1.2511446     -1.0157746       0.0133361       0.0198289
      1.2942875     -1.0157746       0.0133361       0.0198289
      1.3374304     -1.0163415       0.0137912       0.0201331
      1.3805733     -1.0282519       0.0146866       0.0206731
      1.4237162     -1.0508796       0.0159188       0.0213975
      1.4668592     -1.0831916       0.0173535       0.0222393
      1.5100021     -1.1238910       0.0188603       0.0231319
      1.5531450     -1.1715621       0.0203366       0.0240205
      1.5962879     -1.2247876       0.0217151       0.0248661
      1.6394308     -1.2822264       0.0229602       0.0256457
      1.6825737     -1.3426551       0.0240596       0.0263484
      1.7257167     -1.4049826       0.0250161       0.0269721
      1.7688596     -1.4682491       0.0258404       0.0275199
      1.8120025     -1.5316154       0.0265468       0.0279978
      1.8551454     -1.5943496       0.0271501       0.0284126
      1.8982883     -1.6558129       0.0276647       0.0287718
      1.9414312     -1.7154470       0.0281034       0.0290822
      1.9845741     -1.7727622       0.0284774       0.0293500
      2.0277171     -1.8273286       0.0287961       0.0295808
      2.0708600     -1.8787679       0.0290675       0.0297793
      2.1140029     -1.9267471       0.0292984       0.0299496
      2.1571458     -1.9709738       0.0294942       0.0300951
      2.2002887     -2.0111920       0.0296594       0.0302188
      2.2434316     -2.0471788       0.0297978       0.0303230
      2.2865746     -2.0787420       0.0299125       0.0304098
      2.3297175     -2.1057185       0.0300058       0.0304807
      2.3728604     -2.1279721       0.0300798       0.0305371
      2.4160033     -2.1453929       0.0301358       0.0305799
      2.4591462     -2.1578964       0.0301750       0.0306100
      2.5022891     -2.1654224       0.0301983       0.0306278
      2.5454321     -2.1679350       0.0302060       0.0306337
 
      0.0000000     -2.1200591       0.0305486       0.0308601
      0.0431429     -2.1175580       0.0305414       0.0308545
      0.0862858     -2.1100670       0.0305194       0.0308375
      0.1294287     -2.0976226       0.0304823       0.0308087
      0.1725717     -2.0802862       0.0304293       0.0307677
      0.2157146     -2.0581442       0.0303591       0.0307135
      0.2588575     -2.0313090       0.0302703       0.0306452
      0.3020004     -1.9999197       0.0301607       0.0305613
      0.3451433     -1.9641437       0.0300278       0.0304601
      0.3882862     -1.9241782       0.0298683       0.0303394
      0.4314292     -1.8802522       0.0296783       0.0301967
      0.4745721     -1.8326296       0.0294528       0.0300288
      0.5177150     -1.7816126       0.0291859       0.0298318
      0.5608579     -1.7275459       0.0288704       0.0296012
      0.6040008     -1.6708227       0.0284973       0.0293318
      0.6471437     -1.6118911       0.0280562       0.0290173
      0.6902867     -1.5512634       0.0275346       0.0286507
      0.7334296     -1.4895257       0.0269181       0.0282241
      0.7765725     -1.4273506       0.0261906       0.0277290
      0.8197154     -1.3655109       0.0253349       0.0271573
      0.8628583     -1.3048941       0.0243351       0.0265020
      0.9060012     -1.2465160       0.0231789       0.0257592
      0.9491442     -1.1915281       0.0218638       0.0249313
      0.9922871     -1.1412148       0.0204047       0.0240303
      1.0354300     -1.0969691       0.0188435       0.0230823
      1.0785729     -1.0602378       0.0172575       0.0221307
      1.1217158     -1.0324258       0.0157611       0.0212359
      1.1648587     -1.0147640       0.0144939       0.0204687
      1.2080017     -1.0081568       0.0135912       0.0198969
      1.2511446     -1.0130499       0.0131470       0.0195689
      1.2942875     -1.0130499       0.0131470       0.0195689
      1.3374304     -1.0081568       0.0135912       0.0198969
      1.3805733     -1.0147640       0.0144939       0.0204687
      1.4237162     -1.0324258       0.0157611       0.0212359
      1.4668592     -1.0602378       0.0172575       0.0221307
      1.5100021     -1.0969691       0.0188435       0.0230823
      1.5531450     -1.1412148       0.0204047       0.0240303
      1.5962879     -1.1915281       0.0218638       0.0249313
      1.6394308     -1.2465160       0.0231789       0.0257592
      1.6825737     -1.3048941       0.0243351       0.0265020
      1.7257167     -1.3655109       0.0253349       0.0271573
      1.7688596     -1.4273506       0.0261906       0.0277290
      1.8120025     -1.4895257       0.0269181       0.0282241
      1.8551454     -1.5512634       0.0275346       0.0286507
      1.8982883     -1.6118911       0.0280562       0.0290173
      1.9414312     -1.6708227       0.0284973       0.0293318
      1.9845741     -1.7275459       0.0288704       0.0296012
      2.0277171     -1.7816126       0.0291859       0.0298318
      2.0708600     -1.8326296       0.0294528       0.0300288
      2.1140029     -1.8802522       0.0296783       0.0301967
      2.1571458     -1.9241782       0.0298683       0.0303394
      2.2002887     -1.9641437       0.0300278       0.0304601
      2.2434316     -1.9999197       0.0301607       0.0305613
      2.2865746     -2.0313090       0.0302703       0.0306452
      2.3297175     -2.0581442       0.0303591       0.0307135
      2.3728604     -2.0802862       0.0304293       0.0307677
      2.4160033     -2.0976226       0.0304823       0.0308087
      2.4591462     -2.1100670       0.0305194       0.0308375
      2.5022891     -2.1175580       0.0305414       0.0308545
      2.5454321     -2.1200591       0.0305486       0.0308601
 
      0.0000000     -2.0714402       0.0307745       0.0309557
      0.0431429     -2.0689499       0.0307678       0.0309504
      0.0862858     -2.0614913       0.0307476       0.0309344
      0.1294287     -2.0491019       0.0307133       0.0309074
      0.1725717     -2.0318440       0.0306642       0.0308687
      0.2157146     -2.0098061       0.0305990       0.0308176
      0.2588575     -1.9831030       0.0305161       0.0307528
      0.3020004     -1.9518772       0.0304133       0.0306730
      0.3451433     -1.9163000       0.0302880       0.0305761
      0.3882862     -1.8765739       0.0301367       0.0304600
      0.4314292     -1.8329345       0.0299552       0.0303218
      0.4745721     -1.7856538       0.0297382       0.0301580
      0.5177150     -1.7350440       0.0294792       0.0299646
      0.5608579     -1.6814625       0.0291703       0.0297364
      0.6040008     -1.6253181       0.0288019       0.0294676
      0.6471437     -1.5670785       0.0283622       0.0291513
      0.6902867     -1.5072800       0.0278374       0.0287794
      0.7334296     -1.4465384       0.0272112       0.0283428
      0.7765725     -1.3855630       0.0264653       0.0278320
      0.8197154     -1.3251706       0.0255802       0.0272374
      0.8628583     -1.2663011       0.0245377       0.0265507
      0.9060012     -1.2100296       0.0233239       0.0257673
      0.9491442     -1.1575717       0.0219366       0.0248897
      0.9922871     -1.1102740       0.0203940       0.0239315
      1.0354300     -1.0695793       0.0187452       0.0229224
      1.0785729     -1.0369552       0.0170790       0.0219111
      1.1217158     -1.0137815       0.0155227       0.0209636
      1.1648587     -1.0012019       0.0142245       0.0201551
      1.2080017     -0.9999713       0.0133189       0.0195538
      1.2511446     -1.0103401       0.0128879       0.0192040
      1.2942875     -1.0103401       0.0128879       0.0192040
      1.3374304     -0.9999713       0.0133189       0.0195538
      1.3805733     -1.0012019       0.0142245       0.0201551
      1.4237162     -1.0137815       0.0155227       0.0209636
      1.4668592     -1.0369552       0.0170790       0.0219111
      1.5100021     -1.0695793       0.0187452       0.0229224
      1.5531450     -1.1102740       0.0203940       0.0239315
      1.5962879     -1.1575717       0.0219366       0.0248897
      1.6394308     -1.2100296       0.0233239       0.0257673
      1.6825737     -1.2663011       0.0245377       0.0265507
      1.7257167     -1.3251706       0.0255802       0.0272374
      1.7688596     -1.3855630       0.0264653       0.0278320
      1.8120025     -1.4465384       0.0272112       0.0283428
      1.8551454     -1.5072800       0.0278374       0.0287794
      1.8982883     -1.5670785       0.0283622       0.0291513
      1.9414312     -1.6253181       0.0288019       0.0294676
      1.9845741     -1.6814625       0.0291703       0.0297364
      2.0277171     -1.7350440       0.0294792       0.0299646
      2.0708600     -1.7856538       0.0297382       0.0301580
      2.1140029     -1.8329345       0.0299552       0.0303218
      2.1571458     -1.8765739       0.0301367       0.0304600
      2.2002887     -1.9163000       0.0302880       0.0305761
      2.2434316     -1.9518772       0.0304133       0.0306730
      2.2865746     -1.9831030       0.0305161       0.0307528
      2.3297175     -2.0098061       0.0305990       0.0308176
      2.3728604     -2.0318440       0.0306642       0.0308687
      2.4160033     -2.0491019       0.0307133       0.0309074
      2.4591462     -2.0614913       0.0307476       0.0309344
      2.5022891     -2.0689499       0.0307678       0.0309504
      2.5454321     -2.0714402       0.0307745       0.0309557
 
      0.0000000     -2.0221600       0.0308808       0.0309181
      0.0431429     -2.0196794       0.0308748       0.0309133
      0.0862858     -2.0122503       0.0308567       0.0308986
      0.1294287     -1.9999108       0.0308260       0.0308738
      0.1725717     -1.9827247       0.0307818       0.0308382
      0.2157146     -1.9607821       0.0307229       0.0307909
      0.2588575     -1.9342005       0.0306476       0.0307307
      0.3020004     -1.9031256       0.0305536       0.0306561
      0.3451433     -1.8677331       0.0304382       0.0305651
      0.3882862     -1.8282307       0.0302977       0.0304551
      0.4314292     -1.7848608       0.0301276       0.0303233
      0.4745721     -1.7379039       0.0299224       0.0301658
